timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-11 02:43:54,Suburbs,68,64,Rainy,None,113,135.6
2025-10-26 12:54:54,Suburbs,87,76,Rainy,None,112,134.4
2025-11-15 05:58:54,City Center,137,76,Rainy,None,118,198.49
2025-11-18 06:49:54,City Center,81,71,Clear,None,115,115.0
2025-11-22 09:28:54,Suburbs,83,48,Rainy,None,141,228.89
2025-10-28 04:51:54,Tech Park,52,59,Clear,None,133,133.0
2025-11-16 01:49:54,Airport,71,51,Clear,None,122,140.75
2025-11-14 03:36:54,City Center,78,54,Clear,None,126,150.64
2025-10-28 05:38:54,Suburbs,55,51,Clear,None,111,111.0
2025-11-08 01:30:54,Tech Park,58,64,Foggy,None,142,142.0
2025-11-16 20:02:54,City Center,153,103,Clear,None,101,124.06
2025-10-29 12:43:54,Tech Park,45,43,Clear,None,101,101.0
2025-11-17 10:34:54,City Center,79,87,Clear,None,116,116.0
2025-11-09 02:47:54,City Center,109,120,Clear,None,139,139.0
2025-11-02 12:12:54,Mall,57,57,Clear,None,119,119.0
2025-10-27 23:19:54,Suburbs,47,38,Clear,None,124,127.65
2025-10-24 18:45:54,Tech Park,149,139,Clear,None,117,117.0
2025-10-27 04:06:54,Tech Park,65,58,Rainy,None,128,153.6
2025-11-04 19:17:54,City Center,100,71,Clear,None,143,166.85
2025-11-02 04:23:54,City Center,94,85,Clear,None,129,129.0
2025-11-07 16:52:54,Tech Park,45,30,Clear,None,112,138.88
2025-11-01 05:29:54,Mall,61,68,Clear,None,145,145.0
2025-10-28 15:15:54,Suburbs,49,55,Clear,None,148,148.0
2025-11-10 03:52:54,Tech Park,48,37,Clear,None,113,121.8
2025-11-12 15:00:54,Tech Park,74,49,Rainy,None,108,156.4
2025-11-06 11:41:54,City Center,83,80,Clear,None,113,113.0
2025-11-20 09:33:54,Suburbs,43,29,Clear,None,114,139.79
2025-10-25 00:00:54,City Center,91,89,Foggy,None,135,135.0
2025-11-21 15:57:54,Mall,44,49,Clear,None,124,124.0
2025-11-09 15:33:54,City Center,90,96,Clear,None,131,131.0
2025-11-08 21:52:54,City Center,154,154,Clear,None,125,125.0
2025-11-13 04:50:54,Suburbs,51,44,Cloudy,None,121,121.0
2025-11-16 19:07:54,City Center,132,147,Clear,None,105,105.0
2025-11-14 23:46:54,City Center,71,79,Clear,None,113,113.0
2025-10-24 22:01:54,Suburbs,51,50,Clear,None,130,130.0
2025-11-13 10:21:54,Mall,50,51,Clear,None,125,125.0
2025-10-27 04:52:54,Suburbs,53,35,Clear,None,123,153.93
2025-10-31 17:41:54,Airport,107,97,Clear,None,131,131.0
2025-11-09 14:06:54,Suburbs,65,46,Clear,None,130,152.16
2025-11-11 17:05:54,Mall,85,89,Cloudy,None,129,129.0
2025-11-08 17:31:54,Airport,187,145,Rainy,None,140,178.04
2025-11-17 22:41:54,City Center,87,81,Clear,None,148,148.0
2025-11-15 07:36:54,Suburbs,57,34,Clear,None,144,198.89
2025-10-23 14:54:54,City Center,108,63,Rainy,None,140,225.6
2025-11-19 13:22:54,City Center,98,87,Foggy,None,132,132.0
2025-11-20 21:25:54,Tech Park,111,87,Clear,Sports,129,136.83
2025-11-11 17:56:54,Tech Park,162,185,Clear,None,122,122.0
2025-11-20 15:02:54,City Center,115,107,Clear,Concert,118,118.0
2025-11-05 16:28:54,Airport,64,70,Foggy,None,142,142.0
2025-11-09 03:47:54,City Center,85,79,Clear,None,131,131.0
2025-11-09 09:52:54,City Center,115,133,Clear,None,106,106.0
2025-10-24 05:55:54,Suburbs,49,48,Clear,None,115,115.0
2025-11-22 04:17:54,Suburbs,71,60,Cloudy,Sports,143,143.0
2025-11-17 22:17:54,City Center,118,95,Rainy,None,113,139.41
2025-11-21 10:46:54,City Center,75,82,Clear,None,103,103.0
2025-10-25 08:06:54,Airport,83,79,Clear,None,126,126.0
2025-11-21 07:42:54,Airport,87,77,Clear,None,145,145.0
2025-11-11 06:33:54,Mall,42,31,Clear,None,145,162.96
2025-11-20 01:04:54,Suburbs,50,51,Clear,None,145,145.0
2025-11-19 16:38:54,Suburbs,60,32,Rainy,None,147,255.78
2025-11-14 14:08:54,City Center,85,94,Clear,None,129,129.0
2025-11-06 04:05:54,City Center,88,77,Cloudy,None,128,128.0
2025-11-02 12:20:54,Tech Park,83,61,Rainy,None,112,148.79
2025-10-31 16:06:54,Airport,73,78,Clear,None,143,143.0
2025-11-18 07:01:54,Suburbs,65,58,Rainy,None,141,169.2
2025-10-25 07:49:54,Tech Park,60,45,Foggy,None,133,147.19
2025-11-08 13:12:54,Mall,66,72,Clear,None,139,139.0
2025-11-14 04:57:54,Airport,58,47,Clear,None,144,147.92
2025-10-30 21:31:54,Suburbs,120,137,Clear,Conference,132,132.0
2025-11-09 00:19:54,City Center,82,67,Clear,None,124,126.37
2025-11-10 09:36:54,Suburbs,73,50,Rainy,None,140,197.12
2025-11-04 18:28:54,Airport,106,79,Clear,None,102,113.57
2025-11-14 05:46:54,Suburbs,80,73,Rainy,None,117,140.4
2025-10-29 06:26:54,Airport,65,65,Clear,None,107,107.0
2025-11-15 13:08:54,Suburbs,62,51,Foggy,None,136,137.71
2025-11-21 11:47:54,Tech Park,61,64,Clear,None,115,115.0
2025-11-17 22:03:54,Suburbs,42,40,Cloudy,None,101,101.0
2025-10-25 07:38:54,City Center,103,112,Clear,None,127,127.0
2025-11-01 23:57:54,Tech Park,72,82,Clear,None,105,105.0
2025-10-30 06:14:54,Suburbs,75,64,Rainy,None,108,129.6
2025-10-31 19:14:54,City Center,216,230,Clear,Conference,140,140.0
2025-10-30 05:19:54,City Center,76,68,Foggy,None,124,124.0
2025-11-05 21:41:54,Suburbs,77,72,Clear,None,129,129.0
2025-11-10 10:31:54,Mall,62,62,Clear,None,148,148.0
2025-11-05 18:19:54,City Center,129,138,Clear,None,136,136.0
2025-10-25 04:51:54,Suburbs,72,71,Foggy,None,146,146.0
2025-11-07 03:33:54,City Center,124,115,Rainy,None,144,172.8
2025-11-02 01:06:54,City Center,96,65,Clear,None,141,172.24
2025-10-29 04:57:54,City Center,73,51,Clear,None,123,145.77
2025-11-13 13:28:54,Suburbs,54,35,Clear,None,110,140.17
2025-10-23 21:08:54,Suburbs,111,98,Rainy,None,142,170.4
2025-10-26 09:54:54,City Center,93,102,Clear,None,104,104.0
2025-11-19 14:23:54,Tech Park,72,45,Clear,Conference,101,133.32
2025-11-02 02:39:54,Suburbs,96,71,Rainy,None,126,166.53
2025-11-20 22:08:54,Suburbs,53,55,Clear,None,103,103.0
2025-10-31 10:21:54,Suburbs,62,58,Rainy,None,117,140.4
2025-10-28 04:33:54,Suburbs,76,69,Rainy,None,112,134.4
2025-11-20 21:40:54,Tech Park,67,69,Clear,None,141,141.0
2025-10-31 12:19:54,Suburbs,60,36,Clear,None,118,162.05
2025-11-13 14:18:54,City Center,64,75,Clear,None,100,100.0
2025-11-02 17:34:54,City Center,194,115,Rainy,None,122,193.93
2025-11-19 20:57:54,City Center,174,107,Rainy,None,138,212.65
2025-10-27 08:50:54,Suburbs,129,72,Rainy,Sports,142,237.61
2025-11-05 01:22:54,Suburbs,37,33,Clear,None,116,116.0
2025-10-31 22:43:54,City Center,77,56,Clear,None,142,161.88
2025-11-04 21:18:54,Mall,63,52,Clear,None,145,146.34
2025-11-18 11:45:54,Suburbs,40,41,Clear,None,116,116.0
2025-11-01 02:16:54,City Center,84,70,Foggy,None,132,132.0
2025-11-17 01:11:54,Mall,48,48,Foggy,None,120,120.0
2025-11-08 15:35:54,City Center,105,120,Clear,None,121,121.0
2025-10-26 01:57:54,Suburbs,65,41,Clear,None,137,179.24
2025-10-31 13:08:54,Suburbs,67,34,Rainy,None,130,236.14
2025-11-08 00:19:54,City Center,136,118,Rainy,None,124,148.8
2025-11-05 16:59:54,Airport,76,50,Clear,None,145,182.12
2025-11-10 09:50:54,City Center,115,64,Rainy,None,149,249.95
2025-10-29 13:08:54,Mall,61,43,Cloudy,None,138,162.13
2025-11-10 15:49:54,Tech Park,40,25,Clear,None,118,155.76
2025-10-27 15:47:54,Suburbs,47,48,Clear,None,146,146.0
2025-11-08 23:19:54,Airport,84,97,Clear,None,107,107.0
2025-10-24 19:05:54,Suburbs,103,69,Rainy,None,132,189.31
2025-11-09 12:01:54,Tech Park,90,90,Clear,Sports,140,140.0
2025-11-19 18:27:54,Suburbs,71,85,Foggy,None,103,103.0
2025-10-25 09:17:54,Airport,105,83,Foggy,None,143,150.44
2025-11-18 04:03:54,Tech Park,45,39,Clear,None,105,105.0
2025-11-20 19:05:54,City Center,132,133,Clear,None,117,117.0
2025-11-14 20:21:54,Suburbs,127,138,Foggy,Festival,130,130.0
2025-11-17 21:39:54,Airport,111,111,Clear,None,147,147.0
2025-11-09 14:20:54,Suburbs,45,43,Clear,None,106,106.0
2025-11-18 12:18:54,City Center,75,52,Clear,None,142,169.53
2025-11-21 21:26:54,Airport,114,124,Cloudy,None,103,103.0
2025-11-06 11:02:54,Tech Park,89,84,Clear,Concert,129,129.0
2025-11-21 02:26:54,Suburbs,36,22,Clear,None,131,176.73
2025-11-13 03:14:54,Tech Park,52,49,Clear,None,140,140.0
2025-11-12 23:37:54,Mall,53,46,Clear,None,128,128.0
2025-11-07 07:10:54,Tech Park,50,57,Cloudy,None,129,129.0
2025-11-21 19:34:54,Tech Park,152,105,Clear,None,120,143.77
2025-11-06 23:43:54,City Center,111,55,Rainy,None,112,207.71
2025-11-21 18:57:54,Airport,92,76,Clear,None,143,144.2
2025-10-23 18:17:54,City Center,128,142,Clear,None,139,139.0
2025-10-23 23:56:54,Tech Park,43,26,Clear,None,104,141.76
2025-10-24 01:37:54,Suburbs,61,70,Cloudy,None,131,131.0
2025-11-10 12:37:54,Suburbs,56,58,Clear,None,111,111.0
2025-11-03 20:34:54,Suburbs,71,74,Clear,None,113,113.0
2025-11-16 04:48:54,City Center,97,67,Clear,None,131,156.97
2025-10-26 13:47:54,Mall,68,77,Foggy,None,139,139.0
2025-11-04 02:01:54,Airport,65,60,Clear,None,146,146.0
2025-10-31 02:32:54,City Center,97,64,Rainy,None,148,214.97
2025-11-16 11:49:54,Suburbs,80,62,Rainy,None,148,188.29
2025-10-29 10:58:54,Tech Park,107,115,Clear,None,129,129.0
2025-10-31 02:35:54,Tech Park,53,33,Clear,None,127,168.26
2025-11-15 13:36:54,City Center,122,72,Rainy,None,100,159.56
2025-11-06 23:46:54,City Center,77,47,Foggy,None,132,178.28
2025-11-20 03:03:54,Suburbs,54,33,Clear,None,148,199.67
2025-11-10 15:34:54,Suburbs,51,51,Foggy,None,137,137.0
2025-11-08 04:16:54,City Center,148,174,Clear,Festival,109,109.0
2025-11-14 22:07:54,Tech Park,54,39,Clear,None,105,120.51
2025-11-19 14:44:54,Suburbs,124,76,Rainy,Conference,125,193.16
2025-11-14 03:02:54,City Center,92,68,Clear,None,125,140.29
2025-11-21 09:16:54,City Center,90,58,Cloudy,None,115,147.36
2025-11-05 21:54:54,Suburbs,107,59,Rainy,None,103,174.16
2025-10-23 20:45:54,Suburbs,89,105,Clear,None,147,147.0
2025-10-30 17:00:54,Tech Park,163,119,Clear,None,149,169.23
2025-10-28 04:49:54,Mall,51,44,Clear,None,141,141.0
2025-10-23 19:36:54,City Center,126,136,Clear,None,105,105.0
2025-11-19 23:17:54,City Center,78,77,Cloudy,None,107,107.0
2025-11-16 23:05:54,Airport,78,62,Cloudy,None,129,134.99
2025-11-22 04:20:54,Tech Park,67,49,Clear,None,110,124.73
2025-11-03 01:06:54,Suburbs,50,50,Clear,None,144,144.0
2025-11-06 06:28:54,Airport,95,82,Rainy,None,137,164.4
2025-11-10 08:22:54,City Center,76,71,Clear,None,113,113.0
2025-10-27 19:04:54,Airport,106,91,Clear,None,109,109.0
2025-11-14 11:17:54,Tech Park,40,45,Clear,None,113,113.0
2025-11-14 21:52:54,City Center,125,116,Clear,None,139,139.0
2025-10-25 13:38:54,Airport,86,99,Foggy,None,113,113.0
2025-11-08 18:11:54,Airport,140,101,Clear,None,132,151.66
2025-11-22 01:22:54,Suburbs,43,42,Clear,None,104,104.0
2025-11-08 02:27:54,Suburbs,93,77,Rainy,None,142,171.29
2025-10-23 17:58:54,Tech Park,156,177,Clear,None,110,110.0
2025-11-17 13:31:54,Mall,56,43,Foggy,None,136,147.13
2025-10-29 18:00:54,Tech Park,156,100,Clear,None,149,191.91
2025-11-14 01:43:54,Airport,65,59,Foggy,None,141,141.0
2025-11-13 12:03:54,Tech Park,41,42,Clear,None,139,139.0
2025-11-15 01:34:54,City Center,113,89,Clear,None,114,120.35
2025-11-11 12:16:54,City Center,70,73,Clear,None,145,145.0
2025-11-20 10:26:54,Tech Park,102,102,Foggy,None,123,123.0
2025-11-19 03:00:54,City Center,113,72,Rainy,None,116,173.48
2025-11-11 20:48:54,Suburbs,82,52,Clear,None,136,177.01
2025-11-21 14:47:54,Airport,96,48,Rainy,None,136,250.24
2025-10-31 15:25:54,Suburbs,69,44,Clear,Festival,111,143.69
2025-11-05 22:10:54,Tech Park,47,38,Clear,None,147,151.33
2025-11-21 09:07:54,Tech Park,100,61,Clear,None,113,152.72
2025-10-25 18:40:54,City Center,156,155,Cloudy,None,101,101.0
2025-11-07 09:44:54,Airport,66,77,Cloudy,None,143,143.0
2025-11-12 03:40:54,Tech Park,55,38,Clear,None,123,147.34
2025-11-06 06:35:54,City Center,71,64,Foggy,None,103,103.0
2025-10-24 12:46:54,Mall,72,42,Rainy,None,117,188.54
2025-10-31 16:28:54,Suburbs,43,35,Foggy,None,147,150.36
2025-11-05 09:30:54,Mall,54,57,Clear,None,111,111.0
2025-11-13 04:01:54,City Center,89,84,Clear,None,115,115.0
2025-11-18 00:52:54,Suburbs,62,50,Clear,None,123,126.94
2025-10-30 17:22:54,Mall,112,94,Rainy,None,123,147.6
2025-11-12 05:51:54,Tech Park,53,32,Cloudy,None,141,192.47
2025-11-16 09:46:54,Suburbs,52,47,Clear,None,113,113.0
2025-11-12 07:26:54,Suburbs,54,36,Foggy,None,146,181.04
2025-11-17 11:00:54,Suburbs,41,31,Foggy,None,116,127.38
2025-11-17 16:09:54,City Center,117,68,Rainy,None,138,223.07
2025-11-06 09:30:54,City Center,82,63,Clear,None,110,118.94
2025-11-16 05:10:54,Suburbs,69,49,Clear,None,146,170.31
2025-11-21 18:59:54,Suburbs,74,62,Foggy,None,102,102.0
2025-11-17 04:59:54,Suburbs,47,45,Clear,None,143,143.0
2025-10-24 04:27:54,Mall,120,106,Rainy,Conference,110,132.0
2025-11-16 15:29:54,Suburbs,93,82,Rainy,None,129,154.8
2025-11-07 08:20:54,Tech Park,135,69,Rainy,None,138,249.12
2025-11-16 01:00:54,Tech Park,104,110,Clear,Sports,147,147.0
2025-11-10 22:48:54,City Center,102,95,Rainy,None,148,177.6
2025-11-17 00:22:54,Tech Park,51,35,Clear,None,133,160.36
2025-10-28 21:22:54,Tech Park,68,81,Clear,None,114,114.0
2025-11-04 21:39:54,Airport,138,79,Rainy,None,112,183.4
2025-10-27 23:42:54,City Center,73,56,Cloudy,None,112,121.28
2025-11-07 23:37:54,Suburbs,70,54,Rainy,None,102,130.26
2025-11-11 14:31:54,City Center,88,92,Cloudy,None,144,144.0
2025-11-21 16:55:54,Suburbs,50,50,Clear,None,105,105.0
2025-11-09 02:02:54,Suburbs,50,56,Clear,None,120,120.0
2025-11-07 21:13:54,City Center,157,148,Rainy,None,109,130.8
2025-11-01 15:51:54,Mall,60,62,Clear,None,148,148.0
2025-11-14 12:39:54,City Center,177,126,Rainy,Festival,105,143.2
2025-11-03 14:14:54,Suburbs,67,55,Rainy,None,144,174.89
2025-10-28 14:41:54,Suburbs,90,72,Clear,Festival,131,136.24
2025-11-17 11:49:54,City Center,82,97,Clear,None,129,129.0
2025-10-24 20:26:54,Tech Park,68,53,Clear,None,135,143.97
2025-10-26 07:42:54,City Center,81,53,Clear,None,121,152.78
2025-10-31 11:51:54,City Center,74,66,Clear,None,139,139.0
2025-11-20 14:27:54,Tech Park,43,39,Clear,None,138,138.0
2025-11-06 02:50:54,City Center,85,68,Clear,None,106,110.24
2025-10-25 16:43:54,Suburbs,56,33,Clear,None,112,156.53
2025-11-04 05:17:54,Mall,66,48,Rainy,None,111,148.74
2025-11-16 11:50:54,Tech Park,88,59,Rainy,None,120,171.99
2025-10-28 04:01:54,Tech Park,59,51,Rainy,None,110,132.0
2025-11-03 10:48:54,City Center,82,59,Clear,None,133,153.2
2025-10-30 11:05:54,Mall,57,40,Clear,None,102,120.36
2025-11-08 02:16:54,Suburbs,66,49,Clear,None,137,153.1
2025-11-09 03:41:54,Tech Park,133,114,Rainy,Conference,131,157.2
2025-11-19 03:33:54,Suburbs,46,27,Cloudy,None,128,179.58
2025-11-09 06:27:54,City Center,89,97,Clear,None,141,141.0
2025-11-19 20:38:54,Tech Park,70,63,Clear,None,119,119.0
2025-11-03 23:48:54,Suburbs,63,59,Foggy,None,140,140.0
2025-11-16 15:29:54,Tech Park,52,42,Foggy,None,135,139.11
2025-10-31 15:18:54,Suburbs,56,48,Clear,None,143,143.0
2025-10-27 07:18:54,Airport,107,86,Rainy,None,134,165.54
2025-11-12 14:06:54,Mall,45,31,Clear,None,106,127.34
2025-11-06 03:46:54,Suburbs,61,45,Clear,None,102,114.69
2025-11-11 12:14:54,City Center,87,54,Foggy,None,113,150.16
2025-11-01 19:16:54,Suburbs,93,106,Foggy,None,114,114.0
2025-11-10 06:17:54,Suburbs,53,40,Clear,None,147,161.7
2025-10-30 03:21:54,City Center,76,87,Foggy,None,147,147.0
2025-11-02 05:46:54,Tech Park,56,47,Clear,None,149,149.0
2025-10-28 11:50:54,Suburbs,57,57,Clear,None,126,126.0
2025-10-27 12:45:54,Suburbs,76,80,Cloudy,Concert,134,134.0
2025-11-10 23:28:54,City Center,121,144,Clear,Festival,101,101.0
2025-10-26 19:47:54,Airport,122,104,Clear,None,147,147.0
2025-11-01 19:13:54,Tech Park,176,157,Clear,None,134,134.0
2025-10-29 23:55:54,Suburbs,50,47,Clear,None,109,109.0
2025-11-19 13:30:54,Mall,53,55,Clear,None,142,142.0
2025-11-11 16:25:54,Suburbs,49,38,Clear,None,117,125.37
2025-11-12 06:04:54,Airport,78,89,Clear,None,118,118.0
2025-11-19 13:26:54,Mall,51,37,Cloudy,None,139,158.84
2025-10-26 20:34:54,Suburbs,135,116,Rainy,None,122,146.4
2025-10-29 07:22:54,City Center,76,54,Foggy,None,123,143.41
2025-11-09 11:10:54,City Center,151,109,Clear,Concert,108,124.01
2025-11-13 08:56:54,Tech Park,162,106,Clear,Concert,101,127.53
2025-11-12 14:03:54,Tech Park,40,24,Clear,None,100,137.33
2025-11-04 23:04:54,City Center,60,58,Clear,None,105,105.0
2025-10-24 14:43:54,City Center,105,83,Rainy,None,122,152.75
2025-11-08 10:00:54,Suburbs,80,44,Rainy,None,134,227.07
2025-11-21 13:31:54,Suburbs,62,29,Rainy,None,108,210.64
2025-11-10 20:50:54,Suburbs,110,72,Rainy,None,100,146.22
2025-11-06 21:00:54,Suburbs,81,53,Clear,None,121,152.78
2025-11-13 06:10:54,Mall,53,36,Clear,None,122,148.57
2025-11-12 22:38:54,City Center,86,72,Clear,None,125,125.0
2025-11-05 04:44:54,Suburbs,66,55,Rainy,None,103,123.6
2025-10-25 10:37:54,City Center,93,68,Clear,None,130,147.44
2025-11-18 23:39:54,Suburbs,46,44,Clear,None,148,148.0
2025-11-14 20:20:54,Airport,154,158,Clear,Conference,127,127.0
2025-11-11 01:00:54,City Center,70,59,Clear,None,106,106.0
2025-10-30 08:12:54,City Center,69,70,Clear,None,149,149.0
2025-11-13 12:34:54,Airport,68,52,Clear,None,138,149.89
2025-11-16 14:45:54,Suburbs,51,51,Clear,None,128,128.0
2025-11-12 08:16:54,Suburbs,73,60,Rainy,None,147,178.36
2025-10-27 10:03:54,Suburbs,55,37,Clear,None,148,181.92
2025-10-30 03:32:54,Airport,82,51,Clear,None,127,168.44
2025-11-02 23:20:54,City Center,92,100,Clear,None,134,134.0
2025-11-01 18:00:54,Airport,131,137,Clear,None,111,111.0
2025-11-05 12:49:54,City Center,70,66,Clear,None,145,145.0
2025-11-16 20:43:54,City Center,153,141,Clear,None,141,141.0
2025-10-27 17:10:54,Suburbs,90,102,Clear,None,100,100.0
2025-11-07 05:38:54,Airport,59,45,Clear,None,124,135.02
2025-10-28 18:03:54,Tech Park,157,177,Cloudy,None,147,147.0
2025-11-07 05:51:54,Suburbs,84,52,Rainy,None,138,211.46
2025-11-03 17:58:54,Suburbs,78,85,Clear,None,125,125.0
2025-11-22 05:17:54,City Center,96,60,Clear,None,142,187.44
2025-11-19 03:04:54,Tech Park,41,48,Foggy,None,147,147.0
2025-11-01 13:02:54,Airport,186,148,Rainy,Festival,124,154.43
2025-11-06 20:00:54,Airport,89,105,Foggy,None,124,124.0
2025-11-06 17:23:54,Suburbs,62,74,Foggy,None,115,115.0
2025-11-04 12:29:54,City Center,93,80,Clear,None,146,146.0
2025-10-28 13:48:54,City Center,85,95,Clear,None,132,132.0
2025-11-09 05:46:54,Airport,128,112,Clear,Conference,108,108.0
2025-11-03 17:29:54,Tech Park,156,183,Foggy,None,127,127.0
2025-11-10 00:47:54,City Center,65,74,Clear,None,124,124.0
2025-10-29 04:56:54,Suburbs,42,43,Clear,None,104,104.0
2025-10-25 10:00:54,Tech Park,110,68,Clear,None,101,134.75
2025-10-24 02:51:54,City Center,84,61,Foggy,None,103,117.59
2025-11-20 17:24:54,Airport,127,78,Clear,None,136,182.59
2025-11-12 06:11:54,Suburbs,45,43,Clear,None,113,113.0
2025-11-22 01:52:54,City Center,95,83,Clear,None,108,108.0
2025-11-14 15:42:54,City Center,88,74,Cloudy,None,145,145.0
2025-11-13 04:54:54,Suburbs,52,45,Clear,None,114,114.0
2025-11-11 08:01:54,Suburbs,53,52,Clear,None,118,118.0
2025-10-30 20:07:54,Mall,67,63,Foggy,None,128,128.0
2025-11-01 08:44:54,Suburbs,111,104,Clear,Festival,117,117.0
2025-10-23 22:53:54,Suburbs,40,35,Clear,None,123,123.0
2025-11-10 20:07:54,Tech Park,65,64,Clear,None,125,125.0
2025-11-19 22:51:54,Suburbs,65,39,Rainy,None,136,213.97
2025-11-12 10:43:54,Tech Park,90,58,Clear,None,114,146.08
2025-11-03 13:44:54,Mall,78,68,Clear,Conference,136,136.0
2025-10-31 20:42:54,Suburbs,68,52,Cloudy,None,148,160.75
2025-11-22 08:04:54,Airport,91,107,Foggy,None,110,110.0
2025-10-31 04:31:54,Tech Park,51,39,Clear,None,105,114.05
2025-10-31 23:35:54,Tech Park,77,64,Foggy,Concert,141,141.35
2025-10-26 23:02:54,City Center,74,53,Cloudy,None,135,156.19
2025-11-18 14:39:54,City Center,181,166,Rainy,Conference,111,133.2
2025-11-17 22:00:54,City Center,84,93,Clear,None,111,111.0
2025-11-07 21:05:54,Tech Park,81,54,Clear,None,142,176.08
2025-10-31 07:46:54,Tech Park,49,34,Clear,None,111,132.42
2025-11-14 20:00:54,Tech Park,120,82,Clear,Conference,106,128.34
2025-10-29 03:02:54,City Center,68,48,Clear,None,113,132.59
2025-11-20 00:11:54,Tech Park,66,79,Clear,None,125,125.0
2025-11-17 00:48:54,City Center,124,84,Cloudy,Conference,140,170.93
2025-11-16 18:59:54,City Center,140,118,Clear,None,108,108.0
2025-11-05 23:48:54,Airport,64,49,Clear,None,101,109.57
2025-11-08 23:54:54,Suburbs,46,32,Clear,None,109,129.71
2025-11-10 10:21:54,City Center,79,63,Clear,None,135,140.83
2025-11-17 21:58:54,Tech Park,172,141,Rainy,Concert,148,179.95
2025-11-14 03:27:54,Tech Park,85,45,Rainy,None,102,178.61
2025-11-18 11:42:54,City Center,82,67,Cloudy,None,109,111.08
2025-10-31 00:52:54,Suburbs,43,46,Clear,None,105,105.0
2025-10-31 08:13:54,City Center,69,81,Foggy,None,142,142.0
2025-11-17 14:22:54,Suburbs,49,54,Clear,None,119,119.0
2025-11-04 04:16:54,City Center,80,58,Clear,None,117,133.78
2025-11-20 17:29:54,City Center,173,103,Rainy,None,138,218.55
2025-10-31 03:13:54,City Center,66,65,Cloudy,None,116,116.0
2025-10-23 18:49:54,Tech Park,219,110,Rainy,None,122,223.59
2025-11-09 23:23:54,Tech Park,84,69,Rainy,None,148,179.66
2025-11-05 12:01:54,Tech Park,50,42,Foggy,None,137,137.0
2025-11-05 19:29:54,City Center,114,102,Cloudy,None,142,142.0
2025-11-17 12:16:54,Suburbs,61,69,Cloudy,None,108,108.0
2025-10-30 20:58:54,City Center,105,112,Clear,None,133,133.0
2025-11-16 05:53:54,City Center,77,90,Cloudy,None,100,100.0
2025-10-28 13:22:54,Airport,69,71,Clear,None,147,147.0
2025-11-16 00:23:54,Mall,69,42,Clear,None,141,190.95
2025-11-11 14:24:54,City Center,73,57,Cloudy,None,127,135.2
2025-11-12 13:38:54,City Center,75,56,Clear,None,109,121.15
2025-11-06 23:46:54,Suburbs,50,54,Clear,None,109,109.0
2025-11-17 05:20:54,City Center,67,41,Cloudy,None,117,157.64
2025-11-08 15:03:54,Suburbs,59,46,Clear,None,140,149.25
2025-11-03 11:04:54,City Center,82,57,Clear,None,147,175.06
2025-10-27 03:47:54,Mall,40,40,Foggy,None,141,141.0
2025-11-15 23:22:54,City Center,130,67,Rainy,None,149,267.04
2025-11-08 02:48:54,City Center,87,83,Foggy,None,106,106.0
2025-10-28 10:35:54,Suburbs,111,84,Rainy,Conference,101,131.01
2025-11-07 21:07:54,Mall,88,51,Rainy,None,130,210.65
2025-11-11 08:42:54,Airport,134,112,Cloudy,Festival,127,127.0
2025-11-07 02:43:54,Suburbs,56,60,Clear,None,136,136.0
2025-11-17 18:08:54,Tech Park,148,174,Clear,None,118,118.0
2025-11-19 17:11:54,Airport,116,102,Clear,None,107,107.0
2025-11-10 07:26:54,Suburbs,82,72,Rainy,None,144,172.8
2025-11-10 16:59:54,City Center,69,45,Clear,None,117,148.2
2025-11-15 09:44:54,Tech Park,181,172,Rainy,None,122,146.4
2025-11-12 21:42:54,Airport,100,93,Clear,None,141,141.0
2025-11-16 17:27:54,City Center,140,143,Clear,None,108,108.0
2025-10-25 05:39:54,Mall,65,72,Clear,None,110,110.0
2025-11-10 06:47:54,Mall,46,49,Clear,None,135,135.0
2025-10-26 20:24:54,Tech Park,88,85,Clear,None,148,148.0
2025-11-07 01:30:54,Tech Park,53,36,Clear,None,146,177.8
2025-10-26 10:40:54,Tech Park,187,152,Rainy,None,116,142.01
2025-11-18 18:34:54,Tech Park,147,110,Clear,None,128,141.96
2025-11-07 09:12:54,City Center,91,65,Clear,None,139,161.24
2025-11-02 07:54:54,Tech Park,63,55,Clear,None,110,110.0
2025-10-28 06:32:54,City Center,77,83,Clear,None,135,135.0
2025-11-09 15:29:54,City Center,86,68,Clear,None,121,127.26
2025-11-10 06:13:54,Tech Park,75,59,Rainy,None,135,169.69
2025-10-24 15:04:54,City Center,65,54,Clear,None,117,117.35
2025-11-01 16:22:54,Suburbs,49,58,Clear,None,114,114.0
2025-10-29 22:56:54,City Center,84,96,Clear,None,105,105.0
2025-11-02 00:18:54,Suburbs,52,31,Clear,None,108,149.25
2025-11-13 00:00:54,Tech Park,73,42,Rainy,None,128,208.7
2025-11-06 18:57:54,Suburbs,69,64,Clear,None,126,126.0
2025-11-02 14:11:54,Mall,68,71,Clear,None,114,114.0
2025-10-29 13:51:54,Suburbs,54,45,Clear,None,108,108.0
2025-11-17 03:13:54,Suburbs,44,43,Cloudy,None,135,135.0
2025-10-30 07:58:54,Suburbs,66,49,Clear,None,146,163.16
2025-11-20 16:53:54,Suburbs,46,29,Foggy,None,102,133.51
2025-11-05 05:15:54,Suburbs,46,44,Foggy,None,141,141.0
